checkpoint,model_type,device,batch_size,seq_len,prompt_len,gen_len,kv_cache,warmup_iters,measure_iters,prefill_avg_ms_per_batch,prefill_tokens_per_sec,decode_avg_ms_per_run,decode_tokens_per_sec,bytes_per_elem,kv_heads,dim_head,cache_len_end,selected_tokens_per_query,kv_cache_full_bytes,kv_cache_sparse_bytes,kv_cache_saving_ratio
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,1,4096,2000,100,1,1,3,33.34587860107422,59977.42701359115,2451.9847005208335,40.78328872882392,4,4,64,2100,68,4300800,139264,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,1,4096,2000,100,1,1,3,33.716224670410156,59318.62240066365,2425.5556640625,41.227666501997575,4,4,64,2100,68,4300800,139264,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,1,4096,2000,100,1,1,3,33.5271250406901,59653.19118691822,2455.8097330729165,40.71976694826091,4,4,64,2100,68,4300800,139264,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,1,4096,2000,100,1,1,3,30.51178741455078,65548.4378160756,2382.8995768229165,41.96567953288592,4,4,64,2100,68,4300800,139264,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,1,4096,2000,100,1,1,3,10.11575444539388,197711.40262411986,1108.7066243489583,90.1951858172768,4,4,64,2100,68,4300800,139264,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,1,4096,2500,100,1,1,3,33.0601806640625,75619.67145320479,2421.54638671875,41.29592583832443,4,4,64,2600,68,5324800,139264,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,1,4096,2500,100,1,1,3,34.32891845703125,72824.89843451358,2403.5279947916665,41.60550666216302,4,4,64,2600,68,5324800,139264,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,1,4096,2500,100,1,1,3,34.031595865885414,73461.14504451132,2479.0218098958335,40.33849141658093,4,4,64,2600,68,5324800,139264,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,1,4096,2500,100,1,1,3,31.099904378255207,80386.0992494877,2394.21240234375,41.76738868368892,4,4,64,2600,68,5324800,139264,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,1,4096,2500,100,1,1,3,10.264917373657227,243547.99059715078,1110.9027506510417,90.01688036274575,4,4,64,2600,68,5324800,139264,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,1,4096,3000,100,1,1,3,33.97802734375,88292.35345682382,2442.04638671875,40.94926310321434,4,4,64,3100,68,6348800,139264,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,1,4096,3000,100,1,1,3,29.49939219156901,101697.01058645562,2057.8553059895835,48.5942814875956,4,4,64,3100,68,6348800,139264,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,1,4096,3000,100,1,1,3,28.207786560058594,106353.61245422612,2006.5833333333333,49.83595664271772,4,4,64,3100,68,6348800,139264,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,1,4096,3000,100,1,1,3,31.379114786783855,95604.99142134913,2402.0890299479165,41.630430326792776,4,4,64,3100,68,6348800,139264,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,1,4096,3000,100,1,1,3,10.26696523030599,292199.294796929,946.6954752604166,105.6305883077048,4,4,64,3100,68,6348800,139264,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,1,4096,3500,100,1,1,3,33.83910369873047,103430.63549083624,2430.3759765625,41.14589716338417,4,4,64,3600,68,7372800,139264,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,1,4096,3500,100,1,1,3,34.958335876464844,100119.18222790235,2424.57470703125,41.244346775539924,4,4,64,3600,68,7372800,139264,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,1,4096,3500,100,1,1,3,28.607147216796875,122347.0475219197,2001.2892252604167,49.96779013137771,4,4,64,3600,68,7372800,139264,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,1,4096,3500,100,1,1,3,33.38137563069662,104848.88456129094,2150.5242513020835,46.50028937802154,4,4,64,3600,68,7372800,139264,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,1,4096,3500,100,1,1,3,11.531946818033854,303504.6948470696,1096.5545247395833,91.19473564139334,4,4,64,3600,68,7372800,139264,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,1,4096,3900,100,1,1,3,34.06335957845052,114492.52358734615,2457.93798828125,40.684508916324006,4,4,64,4000,68,8192000,139264,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,1,4096,3900,100,1,1,3,35.108863830566406,111083.05921892551,2413.2526041666665,41.43785023886115,4,4,64,4000,68,8192000,139264,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,1,4096,3900,100,1,1,3,36.20215352376302,107728.39790981075,2456.5989583333335,40.706685012943446,4,4,64,4000,68,8192000,139264,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,1,4096,3900,100,1,1,3,31.930709838867188,122139.47073775298,2416.4256184895835,41.38343809750959,4,4,64,4000,68,8192000,139264,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,1,4096,3900,100,1,1,3,13.435221354166666,290281.78227897175,1111.5748697916667,89.96245121909078,4,4,64,4000,68,8192000,139264,0.983
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,8,4096,500,100,1,1,3,36.12125905354818,110738.1111513908,2473.17236328125,323.47118699750075,4,4,64,600,68,9830400,1114112,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,8,4096,500,100,1,1,3,37.25482686360677,107368.63748271747,2551.7493489583335,313.51041603148576,4,4,64,600,68,9830400,1114112,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,8,4096,500,100,1,1,3,36.278953552246094,110256.76344935129,2481.5680338541665,322.37681541920335,4,4,64,600,68,9830400,1114112,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,8,4096,500,100,1,1,3,34.443946838378906,116130.70995519684,2455.3421223958335,325.820174998419,4,4,64,600,68,9830400,1114112,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,8,4096,500,100,1,1,3,8.984917322794596,445190.5183203036,954.2591145833334,838.3467213193045,4,4,64,600,68,9830400,1114112,0.8866666666666667
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,8,4096,1000,100,1,1,3,37.70504506429037,212173.1982115207,2523.94287109375,316.9643850351178,4,4,64,1100,68,18022400,1114112,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,8,4096,1000,100,1,1,3,38.656341552734375,206951.8138204187,2481.5353190104165,322.3810654119656,4,4,64,1100,68,18022400,1114112,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,8,4096,1000,100,1,1,3,38.107137044270836,209934.42752484995,2503.94482421875,319.49585800062755,4,4,64,1100,68,18022400,1114112,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,8,4096,1000,100,1,1,3,34.765482584635414,230113.3021963456,2430.3063151041665,329.17661244101686,4,4,64,1100,68,18022400,1114112,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,8,4096,1000,100,1,1,3,16.46899159749349,485761.3748019379,1121.1031901041667,713.5828414917528,4,4,64,1100,68,18022400,1114112,0.9381818181818182
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,8,4096,1500,100,1,1,3,48.63078308105469,246757.28498961584,2555.61865234375,313.03574939333083,4,4,64,1600,68,26214400,1114112,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,8,4096,1500,100,1,1,3,55.17414347330729,217493.1814900848,2464.0164388020835,324.6731585885569,4,4,64,1600,68,26214400,1114112,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,8,4096,1500,100,1,1,3,52.50628153483073,228544.08366434486,2489.4669596354165,321.3539335814926,4,4,64,1600,68,26214400,1114112,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,8,4096,1500,100,1,1,3,48.63453674316406,246738.24001596327,2480.16796875,322.5587984684757,4,4,64,1600,68,26214400,1114112,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,8,4096,1500,100,1,1,3,30.85346221923828,388935.28106280253,919.6796875,869.8680756717267,4,4,64,1600,68,26214400,1114112,0.9575
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,8,4096,2000,100,1,1,3,68.00486246744792,235277.29370320783,2550.7488606770835,313.6333852120761,4,4,64,2100,68,34406400,1114112,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,8,4096,2000,100,1,1,3,77.64889526367188,206055.73261111957,2513.4954427083335,318.28185816720105,4,4,64,2100,68,34406400,1114112,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,8,4096,2000,100,1,1,3,75.07421875,213122.43092772775,2548.0001627604165,313.9717224873751,4,4,64,2100,68,34406400,1114112,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,8,4096,2000,100,1,1,3,67.74681599934895,236173.4609070596,2088.72509765625,383.0087553875217,4,4,64,2100,68,34406400,1114112,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,8,4096,2000,100,1,1,3,43.2370351155599,370053.1259194045,948.8800455729166,843.0991922872342,4,4,64,2100,68,34406400,1114112,0.9676190476190476
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,8,4096,2500,100,1,1,3,92.30677286783855,216668.8248178199,2113.35107421875,378.54571810589437,4,4,64,2600,68,42598400,1114112,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,8,4096,2500,100,1,1,3,104.13704427083333,192054.61553129173,2547.1730143229165,314.07367913429863,4,4,64,2600,68,42598400,1114112,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,8,4096,2500,100,1,1,3,100.5646464029948,198877.04790263553,2570.3972981770835,311.2359325024801,4,4,64,2600,68,42598400,1114112,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,8,4096,2500,100,1,1,3,90.65027872721355,220628.11367833035,2115.7569986979165,378.11525637979105,4,4,64,2600,68,42598400,1114112,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,8,4096,2500,100,1,1,3,59.20221964518229,337825.1714186791,929.1482747395834,861.0035897921886,4,4,64,2600,68,42598400,1114112,0.9738461538461538
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,8,4096,3000,100,1,1,3,121.17299397786458,198063.93497534798,2557.6181640625,312.7910222256501,4,4,64,3100,68,50790400,1114112,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,8,4096,3000,100,1,1,3,135.9237263997396,176569.61470742887,2565.9954427083335,311.76984443730083,4,4,64,3100,68,50790400,1114112,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,8,4096,3000,100,1,1,3,131.6846923828125,182253.52974384502,2549.12890625,313.83269713765577,4,4,64,3100,68,50790400,1114112,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,8,4096,3000,100,1,1,3,119.0703837076823,201561.4567844174,2540.7433268229165,314.86848417717323,4,4,64,3100,68,50790400,1114112,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,8,4096,3000,100,1,1,3,80.07679748535156,299712.2856266863,1145.3467610677083,698.4784234725812,4,4,64,3100,68,50790400,1114112,0.9780645161290322
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,8,4096,3500,100,1,1,3,153.7860310872396,182071.1530302527,2425.1432291666665,329.87742347692097,4,4,64,3600,68,58982400,1114112,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mlp_c16_f16_n4_seq4096_step_5000.pt,sparse_mlp,cuda,8,4096,3500,100,1,1,3,169.41499837239584,165274.62307943017,2609.2848307291665,306.59742109351834,4,4,64,3600,68,58982400,1114112,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_attn_c16_f16_n4_seq4096_step_5000.pt,sparse_attn,cuda,8,4096,3500,100,1,1,3,166.44471232096353,168224.02832483032,2632.6015625,303.88191338771946,4,4,64,3600,68,58982400,1114112,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_mean_c16_f16_n4_seq4096_step_5000.pt,sparse_mean,cuda,8,4096,3500,100,1,1,3,152.87261962890625,183159.02525886695,2596.7049153645835,308.08275336424896,4,4,64,3600,68,58982400,1114112,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/full_attn_seq4096_step_5000.pt,full,cuda,8,4096,3500,100,1,1,3,97.75071207682292,286442.9261445647,1147.5708821614583,697.1246939388999,4,4,64,3600,68,58982400,1114112,0.9811111111111112
/home/xinyuya2/jinwei/nsa/CS441-Trainable-Sparse-Attention-for-LLM-Inference-Acceleration/pretrain/ckpt/sparse_attn_conv_c16_f16_n4_seq4096_step_5000.pt,sparse_conv,cuda,8,4096,3900,100,1,1,3,180.00895182291666,173324.71348809876,2590.1302083333335,308.86478117050905,4,4,64,4000,68,65536000,1114112,0.983
